"","year","Gender","age","Degree","Race","Party","Spend","LegalVSIllegal","NAGender","NAage","NADegree","NARace","NAPArty","NASpend","NALegal"
"2416",2021,"Male",69,"BACHELORS","White","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2417",2021,"Male",39,"ASSOCIATE/JUNIOR COLLEGE","Hispanic","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2418",2021,"Female",83,"BACHELORS","Black","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2419",2021,"Female",60,"HIGH SCHOOL","White","STRONG DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2420",2021,"Male",44,"LESS THAN HIGH SCHOOL","White","STRONG REPUBLICAN",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2421",2021,"Male",46,"HIGH SCHOOL","White","STRONG DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2422",2021,"Female",38,"HIGH SCHOOL","White","NOT VERY STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2423",2021,"Male",59,"GRADUATE","White","NOT VERY STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2424",2021,"Female",26,"LESS THAN HIGH SCHOOL","Hispanic","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"2425",2021,"Male",42,"HIGH SCHOOL","White","STRONG REPUBLICAN","Too much",NA,100,333,23,15,146,2068,2927
"2426",2021,"Female",NA,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2427",2021,"Male",77,"HIGH SCHOOL","White","NOT VERY STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2428",2021,"Female",69,"GRADUATE","White","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2429",2021,"Female",55,"BACHELORS","White","INDEPENDENT, CLOSE TO DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2430",2021,"Male",62,"GRADUATE","White","STRONG REPUBLICAN","About right",NA,100,333,23,15,146,2068,2927
"2431",2021,"Male",26,"GRADUATE","White","NOT VERY STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2432",2021,"Female",74,"HIGH SCHOOL","White",NA,"Too much",NA,100,333,23,15,146,2068,2927
"2433",2021,"Female",NA,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)","About right",NA,100,333,23,15,146,2068,2927
"2434",2021,"Female",NA,"ASSOCIATE/JUNIOR COLLEGE","American indian or alaska native","NOT VERY STRONG DEMOCRAT",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2435",2021,"Female",68,"HIGH SCHOOL","White","STRONG DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2436",2021,"Female",68,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2437",2021,"Female",83,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"2438",2021,"Male",74,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"2439",2021,"Transgender",32,"HIGH SCHOOL","Other Asian","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"2440",2021,"Female",55,"HIGH SCHOOL","White","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2441",2021,"Female",79,"HIGH SCHOOL","White","NOT VERY STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2442",2021,"Female",67,"BACHELORS","White","INDEPENDENT, CLOSE TO DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2443",2021,"Male",46,"BACHELORS","White","STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2444",2021,"Male",40,"HIGH SCHOOL","White","NOT VERY STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2445",2021,"Male",30,"BACHELORS","White","INDEPENDENT, CLOSE TO DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2446",2021,"Male",66,"GRADUATE","White","INDEPENDENT (NEITHER, NO RESPONSE)","Too little",NA,100,333,23,15,146,2068,2927
"2447",2021,"Female",28,"HIGH SCHOOL","White","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2448",2021,"Female",55,"GRADUATE","White","STRONG DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2449",2021,"Female",50,"GRADUATE","Black","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2450",2021,"Female",22,"HIGH SCHOOL","White","NOT VERY STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2451",2021,"Female",69,"HIGH SCHOOL","White","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2452",2021,"Female",38,"BACHELORS","White","INDEPENDENT, CLOSE TO DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2453",2021,"Male",56,"BACHELORS","White","STRONG REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2454",2021,"Male",49,"ASSOCIATE/JUNIOR COLLEGE","White","NOT VERY STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2455",2021,"Female",34,"ASSOCIATE/JUNIOR COLLEGE","White","NOT VERY STRONG REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2456",2021,"Female",51,"BACHELORS","Some other race","STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2457",2021,"Male",58,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"2458",2021,"Female",75,"BACHELORS","Black",NA,NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2459",2021,"Male",37,"BACHELORS","Hispanic","NOT VERY STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2460",2021,"Male",40,"BACHELORS","White","NOT VERY STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2461",2021,"Female",NA,"HIGH SCHOOL","White","NOT VERY STRONG REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2462",2021,"Female",36,"GRADUATE","White","INDEPENDENT, CLOSE TO REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2463",2021,"Female",36,"BACHELORS","White","NOT VERY STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2464",2021,"Male",66,"ASSOCIATE/JUNIOR COLLEGE","Black","STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2465",2021,"Female",45,"BACHELORS","White","STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2466",2021,"Female",78,"BACHELORS","White","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2467",2021,"Male",65,"HIGH SCHOOL","White","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2468",2021,"Female",35,"BACHELORS","White","STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2469",2021,"Female",NA,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"2470",2021,"Female",29,"BACHELORS","White","INDEPENDENT (NEITHER, NO RESPONSE)","Too little",NA,100,333,23,15,146,2068,2927
"2471",2021,"Female",NA,"ASSOCIATE/JUNIOR COLLEGE","White","INDEPENDENT, CLOSE TO REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2472",2021,"Male",58,"GRADUATE","White","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2473",2021,"Female",19,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2474",2021,"Male",70,"HIGH SCHOOL","White","STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2475",2021,"Female",62,"HIGH SCHOOL","White","NOT VERY STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2476",2021,"Female",65,"BACHELORS","White","INDEPENDENT, CLOSE TO DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2477",2021,"Male",NA,"BACHELORS","White","INDEPENDENT (NEITHER, NO RESPONSE)","About right",NA,100,333,23,15,146,2068,2927
"2478",2021,"Female",74,"BACHELORS","White","INDEPENDENT, CLOSE TO DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2479",2021,"Male",40,"BACHELORS","White","NOT VERY STRONG DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2480",2021,"Female",55,"BACHELORS","White","STRONG DEMOCRAT",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2481",2021,"Male",NA,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)","Too little",NA,100,333,23,15,146,2068,2927
"2482",2021,"Female",57,"LESS THAN HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)","Too little",NA,100,333,23,15,146,2068,2927
"2483",2021,"Male",86,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO REPUBLICAN",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2484",2021,"Male",74,"HIGH SCHOOL","White","STRONG REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2485",2021,"Female",48,"BACHELORS","White","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2486",2021,"Male",32,"GRADUATE","Hispanic","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2487",2021,"Male",67,"LESS THAN HIGH SCHOOL","Hispanic","INDEPENDENT (NEITHER, NO RESPONSE)","About right",NA,100,333,23,15,146,2068,2927
"2488",2021,"Male",79,"GRADUATE","White","INDEPENDENT, CLOSE TO REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2489",2021,"Female",65,"HIGH SCHOOL","White","STRONG REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2490",2021,"Male",70,"HIGH SCHOOL","White","STRONG DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2491",2021,"Female",81,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)","Too little",NA,100,333,23,15,146,2068,2927
"2492",2021,"Male",73,"BACHELORS","Chinese","NOT VERY STRONG REPUBLICAN","About right",NA,100,333,23,15,146,2068,2927
"2493",2021,"Male",74,"GRADUATE","White","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2494",2021,"Male",27,"HIGH SCHOOL","White","STRONG DEMOCRAT","Too much",NA,100,333,23,15,146,2068,2927
"2495",2021,"Female",31,"ASSOCIATE/JUNIOR COLLEGE","White","NOT VERY STRONG DEMOCRAT","Too much",NA,100,333,23,15,146,2068,2927
"2496",2021,"Male",26,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"2497",2021,"Female",58,"HIGH SCHOOL","White","STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2498",2021,"Female",49,"BACHELORS","White","INDEPENDENT, CLOSE TO DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2499",2021,"Male",39,"LESS THAN HIGH SCHOOL","Black","STRONG REPUBLICAN",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2500",2021,"Male",41,"GRADUATE","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"2501",2021,"Female",67,"HIGH SCHOOL","White","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2502",2021,"Female",30,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2503",2021,"Female",NA,"HIGH SCHOOL","Black","NOT VERY STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2504",2021,"Female",43,"GRADUATE","Vietnamese","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2505",2021,"Female",64,"HIGH SCHOOL","Black","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2506",2021,"Female",NA,"ASSOCIATE/JUNIOR COLLEGE","White","NOT VERY STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2507",2021,"Male",83,"HIGH SCHOOL","White","STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2508",2021,"Female",40,"LESS THAN HIGH SCHOOL","White","NOT VERY STRONG REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2509",2021,"Female",51,"GRADUATE","White","INDEPENDENT (NEITHER, NO RESPONSE)","About right",NA,100,333,23,15,146,2068,2927
"2510",2021,"Male",79,"ASSOCIATE/JUNIOR COLLEGE","White","INDEPENDENT, CLOSE TO DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2511",2021,"Male",69,"BACHELORS","White","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2512",2021,"Male",68,"HIGH SCHOOL","White","NOT VERY STRONG REPUBLICAN",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2513",2021,"Female",36,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2514",2021,"Female",33,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)","Too much",NA,100,333,23,15,146,2068,2927
"2515",2021,"Female",64,"HIGH SCHOOL","White","NOT VERY STRONG REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2516",2021,"Female",80,"LESS THAN HIGH SCHOOL","White","STRONG DEMOCRAT",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2517",2021,"Male",75,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)","About right",NA,100,333,23,15,146,2068,2927
"2518",2021,"Female",75,"BACHELORS","White","NOT VERY STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2519",2021,"None of these",20,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2520",2021,"Male",NA,"HIGH SCHOOL","White","STRONG REPUBLICAN","About right",NA,100,333,23,15,146,2068,2927
"2521",2021,"Female",51,"BACHELORS","White",NA,NA,NA,100,333,23,15,146,2068,2927
"2522",2021,"Female",66,"HIGH SCHOOL","White","STRONG REPUBLICAN","Too much",NA,100,333,23,15,146,2068,2927
"2523",2021,"Female",37,"BACHELORS","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"2524",2021,"Female",42,"BACHELORS","White","NOT VERY STRONG REPUBLICAN",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2525",2021,NA,NA,"HIGH SCHOOL","White","STRONG REPUBLICAN","Too much",NA,100,333,23,15,146,2068,2927
"2526",2021,"Female",46,"LESS THAN HIGH SCHOOL","Black","INDEPENDENT, CLOSE TO DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2527",2021,"Male",26,"HIGH SCHOOL","White","NOT VERY STRONG DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2528",2021,"Female",64,"BACHELORS","White","INDEPENDENT, CLOSE TO REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2529",2021,"Female",45,"HIGH SCHOOL","White","NOT VERY STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2530",2021,"Female",67,"HIGH SCHOOL","White","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2531",2021,"Female",47,"BACHELORS","White","NOT VERY STRONG REPUBLICAN","About right",NA,100,333,23,15,146,2068,2927
"2532",2021,"Male",77,"HIGH SCHOOL","White","NOT VERY STRONG REPUBLICAN","About right",NA,100,333,23,15,146,2068,2927
"2533",2021,"Male",83,"GRADUATE","White","NOT VERY STRONG REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2534",2021,"Male",79,"GRADUATE","Asian Indian","INDEPENDENT, CLOSE TO DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2535",2021,"Male",NA,"HIGH SCHOOL","White","STRONG REPUBLICAN","About right",NA,100,333,23,15,146,2068,2927
"2536",2021,"Female",62,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)","About right",NA,100,333,23,15,146,2068,2927
"2537",2021,"Female",31,"BACHELORS","White","STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2538",2021,"Female",63,"BACHELORS","Black","INDEPENDENT (NEITHER, NO RESPONSE)",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2539",2021,"Male",33,"HIGH SCHOOL","White","NOT VERY STRONG DEMOCRAT","Too much",NA,100,333,23,15,146,2068,2927
"2540",2021,NA,32,"LESS THAN HIGH SCHOOL","Hispanic","NOT VERY STRONG REPUBLICAN","About right",NA,100,333,23,15,146,2068,2927
"2541",2021,"Female",67,"HIGH SCHOOL","White","NOT VERY STRONG REPUBLICAN",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2542",2021,"Female",45,"BACHELORS","White","INDEPENDENT, CLOSE TO REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2543",2021,"Female",55,"LESS THAN HIGH SCHOOL","White","INDEPENDENT, CLOSE TO DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2544",2021,"Male",43,"HIGH SCHOOL","White","NOT VERY STRONG REPUBLICAN","Too much",NA,100,333,23,15,146,2068,2927
"2545",2021,"Male",58,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2546",2021,"Female",67,"BACHELORS","White","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2547",2021,"Male",39,"GRADUATE","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"2548",2021,"Male",71,"GRADUATE","White","NOT VERY STRONG REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2549",2021,"Male",28,"BACHELORS","White","INDEPENDENT, CLOSE TO DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2550",2021,"Female",47,"BACHELORS","Other Asian","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"2551",2021,"Male",NA,"BACHELORS","White","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2552",2021,"Female",63,"ASSOCIATE/JUNIOR COLLEGE","White","NOT VERY STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2553",2021,"Male",57,"GRADUATE","Black","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2554",2021,"Male",34,"HIGH SCHOOL","White","NOT VERY STRONG REPUBLICAN",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2555",2021,"Male",69,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"2556",2021,"Female",29,"LESS THAN HIGH SCHOOL","White","INDEPENDENT, CLOSE TO DEMOCRAT",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2557",2021,"Male",26,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)","Too much",NA,100,333,23,15,146,2068,2927
"2558",2021,"Male",54,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2559",2021,"Female",68,"BACHELORS","White","INDEPENDENT, CLOSE TO DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2560",2021,"None of these",48,"HIGH SCHOOL","White","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2561",2021,"Female",44,"ASSOCIATE/JUNIOR COLLEGE","White","INDEPENDENT (NEITHER, NO RESPONSE)","About right",NA,100,333,23,15,146,2068,2927
"2562",2021,"Female",57,"HIGH SCHOOL","White","NOT VERY STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2563",2021,"Female",62,"ASSOCIATE/JUNIOR COLLEGE","Black","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2564",2021,"Female",49,"GRADUATE","Black","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"2565",2021,"Male",70,"BACHELORS","White",NA,NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2566",2021,"Female",86,"HIGH SCHOOL","White","NOT VERY STRONG REPUBLICAN",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2567",2021,"Female",NA,"BACHELORS","Asian Indian","INDEPENDENT (NEITHER, NO RESPONSE)","Too much",NA,100,333,23,15,146,2068,2927
"2568",2021,"Female",38,"LESS THAN HIGH SCHOOL","White","STRONG DEMOCRAT",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2569",2021,"Female",55,"HIGH SCHOOL","White","STRONG REPUBLICAN","Too much",NA,100,333,23,15,146,2068,2927
"2570",2021,"Male",76,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO DEMOCRAT","Too much",NA,100,333,23,15,146,2068,2927
"2571",2021,"Female",49,"ASSOCIATE/JUNIOR COLLEGE","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"2572",2021,"Female",NA,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"2573",2021,"Female",56,"BACHELORS","White","STRONG REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2574",2021,"Male",48,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2575",2021,"Female",60,"HIGH SCHOOL","White","STRONG REPUBLICAN","Too much",NA,100,333,23,15,146,2068,2927
"2576",2021,"Female",45,"BACHELORS","White","STRONG DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2577",2021,"Female",61,"ASSOCIATE/JUNIOR COLLEGE","White","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2578",2021,NA,NA,"GRADUATE","White","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2579",2021,"Male",56,"HIGH SCHOOL","White","STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2580",2021,"Female",25,"HIGH SCHOOL","Hispanic","INDEPENDENT, CLOSE TO REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2581",2021,"Female",49,"GRADUATE","Black","NOT VERY STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2582",2021,"Female",33,"BACHELORS","Black","NOT VERY STRONG DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2583",2021,"Female",42,"LESS THAN HIGH SCHOOL","White",NA,"Too little",NA,100,333,23,15,146,2068,2927
"2584",2021,"Male",69,"BACHELORS","White","INDEPENDENT, CLOSE TO REPUBLICAN",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2585",2021,"Female",75,"BACHELORS","White","NOT VERY STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2586",2021,"Female",56,"BACHELORS","White","STRONG DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2587",2021,"Male",69,"GRADUATE","White","STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2588",2021,"Female",58,"BACHELORS","White","NOT VERY STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2589",2021,"Male",62,"BACHELORS","White","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2590",2021,"Female",63,"ASSOCIATE/JUNIOR COLLEGE","White","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2591",2021,"Female",NA,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2592",2021,"Female",75,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO REPUBLICAN","About right",NA,100,333,23,15,146,2068,2927
"2593",2021,"Male",42,"BACHELORS","White","STRONG REPUBLICAN",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2594",2021,"Male",46,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO REPUBLICAN",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2595",2021,"Female",43,"HIGH SCHOOL","White","NOT VERY STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2596",2021,"Female",53,"HIGH SCHOOL","White","STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2597",2021,NA,NA,"HIGH SCHOOL","American indian or alaska native","INDEPENDENT (NEITHER, NO RESPONSE)",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2598",2021,"Male",74,"GRADUATE","White","NOT VERY STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2599",2021,"Female",34,"BACHELORS","White","INDEPENDENT (NEITHER, NO RESPONSE)","Too little",NA,100,333,23,15,146,2068,2927
"2600",2021,"Female",36,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)","Too little",NA,100,333,23,15,146,2068,2927
"2601",2021,"Female",69,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO REPUBLICAN",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2602",2021,"Male",74,"BACHELORS","White","INDEPENDENT, CLOSE TO DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2603",2021,"Male",50,"HIGH SCHOOL","White","STRONG REPUBLICAN","Too much",NA,100,333,23,15,146,2068,2927
"2604",2021,"Female",46,"BACHELORS","White","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2605",2021,"Female",44,"GRADUATE","White","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2606",2021,"Female",63,"LESS THAN HIGH SCHOOL","White","NOT VERY STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2607",2021,"Female",56,"ASSOCIATE/JUNIOR COLLEGE","White","INDEPENDENT, CLOSE TO REPUBLICAN","About right",NA,100,333,23,15,146,2068,2927
"2608",2021,"Male",41,"GRADUATE","White","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2609",2021,"Male",70,"GRADUATE","White","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2610",2021,"Female",31,"GRADUATE","Chinese","INDEPENDENT, CLOSE TO REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
